"","year","month","date","time","arrival","time_of_day","count","guild","species","action","num_destroyed","weather","altitude","cover_type"
"180",2018,"May",2018-05-23,1899-12-31 16:15:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"181",2018,"May",2018-05-23,1899-12-31 16:15:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"182",2018,"May",2018-05-23,1899-12-31 16:15:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"183",2018,"May",2018-05-23,1899-12-31 16:15:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"184",2018,"May",2018-05-23,1899-12-31 16:15:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"185",2018,"May",2018-05-23,1899-12-31 16:15:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"186",2018,"May",2018-05-23,1899-12-31 16:15:00,1,"Afternoon",20,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"187",2018,"May",2018-05-23,1899-12-31 16:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"188",2018,"May",2018-05-23,1899-12-31 16:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"189",2018,"May",2018-05-23,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"190",2018,"May",2018-05-23,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"191",2018,"May",2018-05-23,1899-12-31 08:15:00,1,"Morning",3,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
"192",2018,"May",2018-05-23,1899-12-31 08:15:00,1,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"193",2018,"May",2018-05-23,1899-12-31 07:20:00,1,"Morning",6,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
"194",2018,"May",2018-05-23,1899-12-31 07:40:00,1,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"195",2018,"May",2018-05-23,1899-12-31 11:30:00,1,"Morning",4,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Clear","51-100","temporary standing water"
"196",2018,"May",2018-05-23,1899-12-31 10:00:00,1,"Morning",1,"Raptor","Rough-legged Hawk","Pyrotechnics",0,"Clear","151-200","runway"
"197",2018,"May",2018-05-23,1899-12-31 10:45:00,1,"Morning",1,"Crane","Sandhill Crane","Observed",0,"Clear","101-150","woodland"
"198",2018,"May",2018-05-24,1899-12-31 07:45:00,1,"Morning",2,"Duck spp.","American Wigeon","Pyrotechnics",0,"Rain","0-50","temporary standing water"
"199",2018,"May",2018-05-24,1899-12-31 09:30:00,1,"Morning",1,"Gull spp.","Mew Gull","Pyrotechnics",0,"Rain","51-100","taxiway"
"200",2018,"May",2018-05-24,1899-12-31 07:45:00,1,"Morning",4,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Rain","0-50","temporary standing water"
"201",2018,"May",2018-05-24,1899-12-31 15:00:00,1,"Afternoon",45,"Goose spp.","Snow Goose","Observed",0,"Rain","101-150","woodland"
"202",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Duck spp.","American Wigeon","Observed",0,"Clear",NA,"Small water body"
"203",2018,"May",2018-05-29,1899-12-31 10:40:00,1,"Morning",2,"Duck spp.","American Wigeon","Physical Harassment",0,"Clear","0-50","temporary standing water"
"204",2018,"May",2018-05-29,1899-12-31 09:00:00,1,"Morning",8,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","taxiway"
"205",2018,"May",2018-05-29,1899-12-31 09:30:00,1,"Morning",2,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","taxiway"
"206",2018,"May",2018-05-29,1899-12-31 08:15:00,1,"Morning",4,"Duck spp.","Common Goldeneye","Observed",0,"Clear",NA,"river"
"207",2018,"May",2018-05-29,1899-12-31 10:55:00,1,"Morning",4,"Shorebird","Lesser Yellowlegs","Physical Harassment",0,"Clear","0-50","temporary standing water"
"208",2018,"May",2018-05-29,1899-12-31 08:15:00,1,"Morning",2,"Duck spp.","Mallard","Observed",0,"Clear","0-50","river"
"209",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"210",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"211",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"212",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"213",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
"214",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"woodland"
"215",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
"216",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
"217",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
"218",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"woodland"
"219",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
"220",2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",18,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"221",2018,"May",2018-05-29,1899-12-31 13:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"222",2018,"May",2018-05-29,1899-12-31 13:30:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"223",2018,"May",2018-05-29,1899-12-31 13:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"224",2018,"May",2018-05-29,1899-12-31 13:35:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"225",2018,"May",2018-05-29,1899-12-31 13:35:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"226",2018,"May",2018-05-29,1899-12-31 13:35:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"227",2018,"May",2018-05-29,1899-12-31 13:35:00,1,"Afternoon",14,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"228",2018,"May",2018-05-29,1899-12-31 10:19:00,1,"Morning",1,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","51-100","taxiway"
"229",2018,"May",2018-05-29,1899-12-31 07:40:00,1,"Morning",4,"Duck spp.","Northern Shoveler","Vehicle Hazed",0,"Clear","0-50","temporary standing water"
"230",2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",3,"Duck spp.","American Wigeon","Observed",0,"Clear",NA,"Large water body"
"231",2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",4,"Goose spp.","Canada Goose","Observed",0,"Clear",NA,"Large water body"
"232",2018,"May",2018-05-30,1899-12-31 07:35:00,1,"Morning",4,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","taxiway"
"233",2018,"May",2018-05-30,1899-12-31 10:40:00,1,"Morning",14,"Swallow spp.","Cliff Swallow","Observed",0,"Clear","0-50","taxiway"
"234",2018,"May",2018-05-30,1899-12-31 11:15:00,1,"Morning",12,"Raven","Common Raven","Pyrotechnics",0,"Clear","0-50","taxiway"
"235",2018,"May",2018-05-30,1899-12-31 11:15:00,1,"Morning",NA,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
"236",2018,"May",2018-05-30,1899-12-31 09:00:00,1,"Morning",NA,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
"237",2018,"May",2018-05-30,1899-12-31 10:30:00,1,"Morning",8,"Raven","Common Raven","Vehicle Hazed",0,"Clear","51-100","taxiway"
"238",2018,"May",2018-05-30,1899-12-31 08:30:00,1,"Morning",30,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
"239",2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",8,"Duck spp.","Greater Scaup","Observed",0,"Clear",NA,"Large water body"
"240",2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",1,"Duck spp.","Mallard","Observed",0,"Clear",NA,"Large water body"
"241",2018,"May",2018-05-30,1899-12-31 12:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"242",2018,"May",2018-05-30,1899-12-31 12:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"243",2018,"May",2018-05-30,1899-12-31 12:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"244",2018,"May",2018-05-30,1899-12-31 12:00:00,1,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
"245",2018,"May",2018-05-30,1899-12-31 12:15:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"246",2018,"May",2018-05-30,1899-12-31 07:45:00,1,"Morning",2,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","51-100","taxiway"
"247",2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"248",2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"249",2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"250",2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"251",2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"252",2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
"253",2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",NA,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
"254",2018,"May",2018-05-30,1899-12-31 10:00:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"255",2018,"May",2018-05-30,1899-12-31 10:00:00,1,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"256",2018,"May",2018-05-30,1899-12-31 10:00:00,1,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"257",2018,"May",2018-05-30,1899-12-31 10:00:00,1,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"258",2018,"May",2018-05-30,1899-12-31 07:30:00,1,"Morning",35,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"259",2018,"May",2018-05-30,1899-12-31 10:40:00,1,"Morning",6,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","51-100","taxiway"
"260",2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",2,"Duck spp.","Red-necked Grebe","Observed",0,"Clear",NA,"Large water body"
"261",2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",1,"Duck spp.","White-winged Scoter","Observed",0,"Clear",NA,"Large water body"
"262",2018,"May",2018-05-31,1899-12-31 07:30:00,1,"Morning",15,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
"263",2018,"May",2018-05-31,1899-12-31 10:40:00,1,"Morning",12,"Raven","Common Raven","Pyrotechnics",0,"Clear","101-150","taxiway"
"264",2018,"May",2018-05-31,1899-12-31 08:30:00,1,"Morning",45,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
"265",2018,"May",2018-05-31,1899-12-31 07:30:00,1,"Morning",12,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","long grass"
"266",2018,"May",2018-05-31,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"267",2018,"May",2018-05-31,1899-12-31 14:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"268",2018,"May",2018-05-31,1899-12-31 14:00:00,1,"Afternoon",12,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
"269",2018,"May",2018-05-31,1899-12-31 15:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"270",2018,"May",2018-05-31,1899-12-31 15:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"271",2018,"May",2018-05-31,1899-12-31 15:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"272",2018,"May",2018-05-31,1899-12-31 15:00:00,1,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
"273",2018,"May",2018-05-31,1899-12-31 10:22:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"274",2018,"May",2018-05-31,1899-12-31 10:22:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"275",2018,"May",2018-05-31,1899-12-31 10:22:00,1,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"276",2018,"May",2018-05-31,1899-12-31 09:00:00,1,"Morning",9,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
"277",2018,"May",2018-05-31,1899-12-31 09:00:00,1,"Morning",NA,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
"278",2018,"May",2018-05-31,1899-12-31 10:40:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","101-150","taxiway"
"279",2018,"May",2018-05-31,1899-12-31 11:30:00,1,"Morning",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
"280",2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",2,"Duck spp.","American Wigeon","Observed",0,"Clear",NA,"Large water body"
"281",2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",5,"Other","Arctic Tern","Observed",0,"Clear",NA,"Large water body"
"282",2018,"June",2018-06-01,1899-12-31 08:00:00,NA,"Morning",9,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
"283",2018,"June",2018-06-01,1899-12-31 09:00:00,NA,"Morning",6,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
"284",2018,"June",2018-06-01,1899-12-31 08:15:00,NA,"Morning",6,"Raven","Common Raven","Physical Harassment",0,"Clear","51-100","taxiway"
"285",2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",5,"Duck spp.","Greater Scaup","Observed",0,"Clear",NA,"Large water body"
"286",2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",1,"Shorebird","Lesser Yellowlegs","Observed",0,"Clear",NA,"Large water body"
"287",2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"288",2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"289",2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"290",2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"291",2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"292",2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"293",2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",3,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"294",2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",14,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
"295",2018,"June",2018-06-01,1899-12-31 09:20:00,NA,"Morning",4,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","51-100","taxiway"
"296",2018,"June",2018-06-01,1899-12-31 13:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"297",2018,"June",2018-06-01,1899-12-31 13:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"298",2018,"June",2018-06-01,1899-12-31 13:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
"299",2018,"June",2018-06-01,1899-12-31 14:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"300",2018,"June",2018-06-01,1899-12-31 14:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"301",2018,"June",2018-06-01,1899-12-31 14:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"302",2018,"June",2018-06-01,1899-12-31 14:00:00,NA,"Afternoon",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
"303",2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",8,"Gull spp.","Mew Gull","Observed",0,"Clear",NA,"Large water body"
"304",2018,"June",2018-06-01,1899-12-31 08:15:00,NA,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","taxiway"
"305",2018,"June",2018-06-01,1899-12-31 08:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","taxiway"
"306",2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",2,"Shorebird","Semipalmated Plover","Observed",0,"Clear",NA,"Large water body"
"307",2018,"June",2018-06-04,1899-12-31 07:50:00,NA,"Morning",20,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","runway"
"308",2018,"June",2018-06-04,1899-12-31 09:56:00,NA,"Morning",4,"Swallow spp.","Cliff Swallow","Observed",0,"Clear","0-50","runway"
"309",2018,"June",2018-06-04,1899-12-31 07:20:00,NA,"Morning",12,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
"310",2018,"June",2018-06-04,1899-12-31 09:45:00,NA,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","taxiway"
"311",2018,"June",2018-06-04,1899-12-31 07:45:00,NA,"Morning",24,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
"312",2018,"June",2018-06-04,1899-12-31 08:27:00,NA,"Morning",4,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","short grass"
"313",2018,"June",2018-06-04,1899-12-31 09:28:00,NA,"Morning",5,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","taxiway"
"314",2018,"June",2018-06-04,1899-12-31 08:00:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","101-150","runway"
"315",2018,"June",2018-06-04,1899-12-31 07:10:00,NA,"Morning",35,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","runway"
"316",2018,"June",2018-06-05,1899-12-31 10:15:00,NA,"Morning",2,"Duck spp.","Bufflehead","Observed",0,"Clear",NA,"Large water body"
"317",2018,"June",2018-06-05,1899-12-31 09:00:00,NA,"Morning",6,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","long grass"
"318",2018,"June",2018-06-05,1899-12-31 08:32:00,NA,"Morning",5,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
"319",2018,"June",2018-06-05,1899-12-31 07:15:00,NA,"Morning",15,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","taxiway"
"320",2018,"June",2018-06-05,1899-12-31 14:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"321",2018,"June",2018-06-05,1899-12-31 14:30:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"322",2018,"June",2018-06-05,1899-12-31 14:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"323",2018,"June",2018-06-05,1899-12-31 14:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"324",2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"325",2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"326",2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"327",2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"328",2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"329",2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"330",2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",26,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
"331",2018,"June",2018-06-05,1899-12-31 12:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"332",2018,"June",2018-06-05,1899-12-31 12:30:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"333",2018,"June",2018-06-05,1899-12-31 12:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"334",2018,"June",2018-06-05,1899-12-31 12:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"335",2018,"June",2018-06-05,1899-12-31 08:32:00,NA,"Morning",14,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","runway"
"336",2018,"June",2018-06-05,1899-12-31 11:15:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"337",2018,"June",2018-06-05,1899-12-31 11:15:00,NA,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"338",2018,"June",2018-06-05,1899-12-31 11:15:00,NA,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"339",2018,"June",2018-06-05,1899-12-31 10:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"340",2018,"June",2018-06-05,1899-12-31 10:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"341",2018,"June",2018-06-05,1899-12-31 10:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
