"year","month","date","time","arrival","time_of_day","count","guild","species","action","num_destroyed","weather","altitude","cover_type"
2018,"May",2018-05-23,1899-12-31 16:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-23,1899-12-31 16:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-23,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-23,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-23,1899-12-31 08:15:00,1,"Morning",3,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
2018,"May",2018-05-23,1899-12-31 08:15:00,1,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"May",2018-05-23,1899-12-31 07:20:00,1,"Morning",6,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
2018,"May",2018-05-23,1899-12-31 07:40:00,1,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"May",2018-05-23,1899-12-31 11:30:00,1,"Morning",4,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Clear","51-100","temporary standing water"
2018,"May",2018-05-23,1899-12-31 10:00:00,1,"Morning",1,"Raptor","Rough-legged Hawk","Pyrotechnics",0,"Clear","151-200","runway"
2018,"May",2018-05-23,1899-12-31 10:45:00,1,"Morning",1,"Crane","Sandhill Crane","Observed",0,"Clear","101-150","woodland"
2018,"May",2018-05-24,1899-12-31 07:45:00,1,"Morning",2,"Duck spp.","American Wigeon","Pyrotechnics",0,"Rain","0-50","temporary standing water"
2018,"May",2018-05-24,1899-12-31 09:30:00,1,"Morning",1,"Gull spp.","Mew Gull","Pyrotechnics",0,"Rain","51-100","taxiway"
2018,"May",2018-05-24,1899-12-31 07:45:00,1,"Morning",4,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Rain","0-50","temporary standing water"
2018,"May",2018-05-24,1899-12-31 15:00:00,1,"Afternoon",45,"Goose spp.","Snow Goose","Observed",0,"Rain","101-150","woodland"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Duck spp.","American Wigeon","Observed",0,"Clear",NA,"Small water body"
2018,"May",2018-05-29,1899-12-31 10:40:00,1,"Morning",2,"Duck spp.","American Wigeon","Physical Harassment",0,"Clear","0-50","temporary standing water"
2018,"May",2018-05-29,1899-12-31 09:00:00,1,"Morning",8,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","taxiway"
2018,"May",2018-05-29,1899-12-31 09:30:00,1,"Morning",2,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","taxiway"
2018,"May",2018-05-29,1899-12-31 08:15:00,1,"Morning",4,"Duck spp.","Common Goldeneye","Observed",0,"Clear",NA,"river"
2018,"May",2018-05-29,1899-12-31 10:55:00,1,"Morning",4,"Shorebird","Lesser Yellowlegs","Physical Harassment",0,"Clear","0-50","temporary standing water"
2018,"May",2018-05-29,1899-12-31 08:15:00,1,"Morning",2,"Duck spp.","Mallard","Observed",0,"Clear","0-50","river"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"woodland"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"woodland"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
2018,"May",2018-05-29,1899-12-31 14:30:00,1,"Afternoon",18,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
2018,"May",2018-05-29,1899-12-31 13:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 13:30:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 13:30:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 13:35:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 13:35:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 13:35:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"May",2018-05-29,1899-12-31 13:35:00,1,"Afternoon",14,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
2018,"May",2018-05-29,1899-12-31 10:19:00,1,"Morning",1,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","51-100","taxiway"
2018,"May",2018-05-29,1899-12-31 07:40:00,1,"Morning",4,"Duck spp.","Northern Shoveler","Vehicle Hazed",0,"Clear","0-50","temporary standing water"
2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",3,"Duck spp.","American Wigeon","Observed",0,"Clear",NA,"Large water body"
2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",4,"Goose spp.","Canada Goose","Observed",0,"Clear",NA,"Large water body"
2018,"May",2018-05-30,1899-12-31 07:35:00,1,"Morning",4,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","taxiway"
2018,"May",2018-05-30,1899-12-31 10:40:00,1,"Morning",14,"Swallow spp.","Cliff Swallow","Observed",0,"Clear","0-50","taxiway"
2018,"May",2018-05-30,1899-12-31 11:15:00,1,"Morning",12,"Raven","Common Raven","Pyrotechnics",0,"Clear","0-50","taxiway"
2018,"May",2018-05-30,1899-12-31 11:15:00,1,"Morning",NA,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
2018,"May",2018-05-30,1899-12-31 09:00:00,1,"Morning",NA,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
2018,"May",2018-05-30,1899-12-31 10:30:00,1,"Morning",8,"Raven","Common Raven","Vehicle Hazed",0,"Clear","51-100","taxiway"
2018,"May",2018-05-30,1899-12-31 08:30:00,1,"Morning",30,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",8,"Duck spp.","Greater Scaup","Observed",0,"Clear",NA,"Large water body"
2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",1,"Duck spp.","Mallard","Observed",0,"Clear",NA,"Large water body"
2018,"May",2018-05-30,1899-12-31 12:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 12:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 12:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 12:00:00,1,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
2018,"May",2018-05-30,1899-12-31 12:15:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 07:45:00,1,"Morning",2,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","51-100","taxiway"
2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
2018,"May",2018-05-30,1899-12-31 14:00:00,1,"Afternoon",NA,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
2018,"May",2018-05-30,1899-12-31 10:00:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 10:00:00,1,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 10:00:00,1,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 10:00:00,1,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"May",2018-05-30,1899-12-31 07:30:00,1,"Morning",35,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"May",2018-05-30,1899-12-31 10:40:00,1,"Morning",6,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","51-100","taxiway"
2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",2,"Duck spp.","Red-necked Grebe","Observed",0,"Clear",NA,"Large water body"
2018,"May",2018-05-30,1899-12-31 15:00:00,1,"Afternoon",1,"Duck spp.","White-winged Scoter","Observed",0,"Clear",NA,"Large water body"
2018,"May",2018-05-31,1899-12-31 07:30:00,1,"Morning",15,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
2018,"May",2018-05-31,1899-12-31 10:40:00,1,"Morning",12,"Raven","Common Raven","Pyrotechnics",0,"Clear","101-150","taxiway"
2018,"May",2018-05-31,1899-12-31 08:30:00,1,"Morning",45,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
2018,"May",2018-05-31,1899-12-31 07:30:00,1,"Morning",12,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","long grass"
2018,"May",2018-05-31,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-31,1899-12-31 14:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-31,1899-12-31 14:00:00,1,"Afternoon",12,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","structure"
2018,"May",2018-05-31,1899-12-31 15:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-31,1899-12-31 15:00:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-31,1899-12-31 15:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"May",2018-05-31,1899-12-31 15:00:00,1,"Afternoon",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
2018,"May",2018-05-31,1899-12-31 10:22:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-31,1899-12-31 10:22:00,1,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"May",2018-05-31,1899-12-31 10:22:00,1,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"May",2018-05-31,1899-12-31 09:00:00,1,"Morning",9,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
2018,"May",2018-05-31,1899-12-31 09:00:00,1,"Morning",NA,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
2018,"May",2018-05-31,1899-12-31 10:40:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","101-150","taxiway"
2018,"May",2018-05-31,1899-12-31 11:30:00,1,"Morning",6,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",2,"Duck spp.","American Wigeon","Observed",0,"Clear",NA,"Large water body"
2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",5,"Other","Arctic Tern","Observed",0,"Clear",NA,"Large water body"
2018,"June",2018-06-01,1899-12-31 08:00:00,NA,"Morning",9,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
2018,"June",2018-06-01,1899-12-31 09:00:00,NA,"Morning",6,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
2018,"June",2018-06-01,1899-12-31 08:15:00,NA,"Morning",6,"Raven","Common Raven","Physical Harassment",0,"Clear","51-100","taxiway"
2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",5,"Duck spp.","Greater Scaup","Observed",0,"Clear",NA,"Large water body"
2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",1,"Shorebird","Lesser Yellowlegs","Observed",0,"Clear",NA,"Large water body"
2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",3,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 11:00:00,NA,"Morning",14,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
2018,"June",2018-06-01,1899-12-31 09:20:00,NA,"Morning",4,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","51-100","taxiway"
2018,"June",2018-06-01,1899-12-31 13:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 13:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 13:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
2018,"June",2018-06-01,1899-12-31 14:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 14:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 14:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-01,1899-12-31 14:00:00,NA,"Afternoon",8,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",8,"Gull spp.","Mew Gull","Observed",0,"Clear",NA,"Large water body"
2018,"June",2018-06-01,1899-12-31 08:15:00,NA,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","taxiway"
2018,"June",2018-06-01,1899-12-31 08:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","taxiway"
2018,"June",2018-06-01,1899-12-31 10:00:00,NA,"Morning",2,"Shorebird","Semipalmated Plover","Observed",0,"Clear",NA,"Large water body"
2018,"June",2018-06-04,1899-12-31 07:50:00,NA,"Morning",20,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","runway"
2018,"June",2018-06-04,1899-12-31 09:56:00,NA,"Morning",4,"Swallow spp.","Cliff Swallow","Observed",0,"Clear","0-50","runway"
2018,"June",2018-06-04,1899-12-31 07:20:00,NA,"Morning",12,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
2018,"June",2018-06-04,1899-12-31 09:45:00,NA,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"June",2018-06-04,1899-12-31 07:45:00,NA,"Morning",24,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
2018,"June",2018-06-04,1899-12-31 08:27:00,NA,"Morning",4,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","short grass"
2018,"June",2018-06-04,1899-12-31 09:28:00,NA,"Morning",5,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"June",2018-06-04,1899-12-31 08:00:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","101-150","runway"
2018,"June",2018-06-04,1899-12-31 07:10:00,NA,"Morning",35,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","runway"
2018,"June",2018-06-05,1899-12-31 10:15:00,NA,"Morning",2,"Duck spp.","Bufflehead","Observed",0,"Clear",NA,"Large water body"
2018,"June",2018-06-05,1899-12-31 09:00:00,NA,"Morning",6,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","long grass"
2018,"June",2018-06-05,1899-12-31 08:32:00,NA,"Morning",5,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
2018,"June",2018-06-05,1899-12-31 07:15:00,NA,"Morning",15,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"June",2018-06-05,1899-12-31 14:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 14:30:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 14:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 14:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:00:00,NA,"Afternoon",26,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
2018,"June",2018-06-05,1899-12-31 12:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:30:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 12:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 08:32:00,NA,"Morning",14,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","runway"
2018,"June",2018-06-05,1899-12-31 11:15:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 11:15:00,NA,"Morning",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 11:15:00,NA,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 10:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 10:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 10:30:00,NA,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 10:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","101-150","structure"
2018,"June",2018-06-05,1899-12-31 10:30:00,NA,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","101-150","structure"
2018,"June",2018-06-05,1899-12-31 08:00:00,NA,"Morning",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","taxiway"
2018,"June",2018-06-05,1899-12-31 09:36:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 09:36:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 09:36:00,NA,"Morning",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
2018,"June",2018-06-05,1899-12-31 09:36:00,NA,"Morning",9,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","structure"
2018,"June",2018-06-05,1899-12-31 10:15:00,NA,"Morning",2,"Duck spp.","Northern Shoveler","Observed",0,"Clear",NA,"Large water body"
2018,"June",2018-06-06,1899-12-31 14:15:00,NA,"Afternoon",6,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","51-100","short grass"
2018,"June",2018-06-06,1899-12-31 14:15:00,NA,"Afternoon",NA,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","51-100","structure"
2018,"June",2018-06-06,1899-12-31 08:15:00,NA,"Morning",12,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Clear","0-50","taxiway"
2018,"June",2018-06-06,1899-12-31 10:40:00,NA,"Morning",1,"Raven","Common Raven","Observed",0,"Clear",NA,"structure"
2018,"June",2018-06-06,1899-12-31 07:36:00,NA,"Morning",22,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","long grass"
2018,"June",2018-06-06,1899-12-31 15:15:00,NA,"Afternoon",2,"Raven","Common Raven","Physical Harassment",0,"Clear","51-100","structure"
2018,"June",2018-06-06,1899-12-31 12:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
